date,year,month,yday,mday,hour,min,BC1,BC2
2014-05-13 00:00:00,2014,5,133,13,0,0,7.66938477945568,NA
2014-05-13 01:00:00,2014,5,133,13,1,0,7.86271811278901,NA
2014-05-13 02:00:00,2014,5,133,13,2,0,8.04938477945568,NA
2014-05-13 03:00:00,2014,5,133,13,3,0,8.23938477945568,NA
2014-05-13 04:00:00,2014,5,133,13,4,0,8.37938477945568,NA
2014-05-13 05:00:00,2014,5,133,13,5,0,8.63938477945568,NA
2014-05-13 06:00:00,2014,5,133,13,6,0,8.84271811278901,NA
2014-05-13 07:00:00,2014,5,133,13,7,0,8.79271811278901,NA
2014-05-13 08:00:00,2014,5,133,13,8,0,8.72938477945568,NA
2014-05-13 09:00:00,2014,5,133,13,9,0,8.76271811278901,NA
2014-05-13 10:00:00,2014,5,133,13,10,0,8.49938477945568,NA
2014-05-13 11:00:00,2014,5,133,13,11,0,8.29271811278901,NA
2014-05-13 12:00:00,2014,5,133,13,12,0,8.33271811278901,NA
2014-05-13 13:00:00,2014,5,133,13,13,0,8.20938477945568,NA
2014-05-13 14:00:00,2014,5,133,13,14,0,8.18271811278901,NA
2014-05-13 15:00:00,2014,5,133,13,15,0,8.06605144612234,NA
2014-05-13 16:00:00,2014,5,133,13,16,0,7.96605144612234,NA
2014-05-13 17:00:00,2014,5,133,13,17,0,7.82605144612234,NA
2014-05-13 18:00:00,2014,5,133,13,18,0,7.79938477945568,NA
2014-05-13 19:00:00,2014,5,133,13,19,0,7.93938477945568,NA
2014-05-13 20:00:00,2014,5,133,13,20,0,8.17605144612235,NA
2014-05-13 21:00:00,2014,5,133,13,21,0,8.54938477945568,NA
2014-05-13 22:00:00,2014,5,133,13,22,0,8.91938477945568,NA
2014-05-13 23:00:00,2014,5,133,13,23,0,9.18605144612234,NA
2014-05-14 00:00:00,2014,5,134,14,0,0,9.42271811278901,NA
2014-05-14 01:00:00,2014,5,134,14,1,0,9.71271811278901,NA
2014-05-14 02:00:00,2014,5,134,14,2,0,10.2060514461223,NA
2014-05-14 03:00:00,2014,5,134,14,3,0,10.6860514461223,NA
2014-05-14 04:00:00,2014,5,134,14,4,0,11.2193847794557,NA
2014-05-14 05:00:00,2014,5,134,14,5,0,12.0360514461223,NA
2014-05-14 06:00:00,2014,5,134,14,6,0,12.7693847794557,NA
2014-05-14 07:00:00,2014,5,134,14,7,0,12.5160514461223,NA
2014-05-14 08:00:00,2014,5,134,14,8,0,11.662718112789,NA
2014-05-14 09:00:00,2014,5,134,14,9,0,11.212718112789,NA
2014-05-14 10:00:00,2014,5,134,14,10,0,10.552718112789,NA
2014-05-14 11:00:00,2014,5,134,14,11,0,10.032718112789,NA
2014-05-14 12:00:00,2014,5,134,14,12,0,9.61605144612234,NA
2014-05-14 13:00:00,2014,5,134,14,13,0,9.26605144612235,NA
2014-05-14 14:00:00,2014,5,134,14,14,0,8.95271811278901,NA
2014-05-14 15:00:00,2014,5,134,14,15,0,8.55271811278901,NA
2014-05-14 16:00:00,2014,5,134,14,16,0,8.14605144612234,NA
2014-05-14 17:00:00,2014,5,134,14,17,0,8.01271811278901,NA
2014-05-14 18:00:00,2014,5,134,14,18,0,7.80271811278901,NA
2014-05-14 19:00:00,2014,5,134,14,19,0,7.64605144612235,NA
2014-05-14 20:00:00,2014,5,134,14,20,0,7.64938477945568,NA
2014-05-14 21:00:00,2014,5,134,14,21,0,7.81605144612234,NA
2014-05-14 22:00:00,2014,5,134,14,22,0,8.21605144612234,NA
2014-05-14 23:00:00,2014,5,134,14,23,0,8.55938477945568,NA
2014-05-15 00:00:00,2014,5,135,15,0,0,8.90605144612234,NA
2014-05-15 01:00:00,2014,5,135,15,1,0,9.16938477945568,NA
2014-05-15 02:00:00,2014,5,135,15,2,0,9.49271811278901,NA
2014-05-15 03:00:00,2014,5,135,15,3,0,9.84938477945568,NA
2014-05-15 04:00:00,2014,5,135,15,4,0,10.1360514461223,NA
2014-05-15 05:00:00,2014,5,135,15,5,0,10.5760514461223,NA
2014-05-15 06:00:00,2014,5,135,15,6,0,10.8393847794557,NA
2014-05-15 07:00:00,2014,5,135,15,7,0,10.702718112789,NA
2014-05-15 08:00:00,2014,5,135,15,8,0,10.492718112789,NA
2014-05-15 09:00:00,2014,5,135,15,9,0,10.152718112789,NA
2014-05-15 10:00:00,2014,5,135,15,10,0,9.73271811278901,NA
2014-05-15 11:00:00,2014,5,135,15,11,0,9.73605144612234,NA
2014-05-15 12:00:00,2014,5,135,15,12,0,9.47271811278901,NA
2014-05-15 13:00:00,2014,5,135,15,13,0,9.08605144612235,NA
2014-05-15 14:00:00,2014,5,135,15,14,0,8.78938477945568,NA
2014-05-15 15:00:00,2014,5,135,15,15,0,8.65271811278901,NA
2014-05-15 16:00:00,2014,5,135,15,16,0,8.75271811278901,NA
2014-05-15 17:00:00,2014,5,135,15,17,0,8.82271811278901,NA
2014-05-15 18:00:00,2014,5,135,15,18,0,8.50938477945568,NA
2014-05-15 19:00:00,2014,5,135,15,19,0,8.46605144612234,NA
2014-05-15 20:00:00,2014,5,135,15,20,0,8.83271811278901,NA
2014-05-15 21:00:00,2014,5,135,15,21,0,9.20938477945568,NA
2014-05-15 22:00:00,2014,5,135,15,22,0,9.44938477945568,NA
2014-05-15 23:00:00,2014,5,135,15,23,0,9.62271811278901,NA
2014-05-16 00:00:00,2014,5,136,16,0,0,9.97271811278901,NA
2014-05-16 01:00:00,2014,5,136,16,1,0,10.1960514461223,NA
2014-05-16 02:00:00,2014,5,136,16,2,0,10.352718112789,NA
2014-05-16 03:00:00,2014,5,136,16,3,0,10.4793847794557,NA
2014-05-16 04:00:00,2014,5,136,16,4,0,10.612718112789,NA
2014-05-16 05:00:00,2014,5,136,16,5,0,10.862718112789,NA
2014-05-16 06:00:00,2014,5,136,16,6,0,11.2060514461223,NA
2014-05-16 07:00:00,2014,5,136,16,7,0,11.1060514461223,NA
2014-05-16 08:00:00,2014,5,136,16,8,0,10.572718112789,NA
2014-05-16 09:00:00,2014,5,136,16,9,0,10.312718112789,NA
2014-05-16 10:00:00,2014,5,136,16,10,0,10.0560514461223,NA
2014-05-16 11:00:00,2014,5,136,16,11,0,9.50271811278901,NA
2014-05-16 12:00:00,2014,5,136,16,12,0,9.16938477945568,NA
2014-05-16 13:00:00,2014,5,136,16,13,0,11.4493847794557,NA
2014-05-16 14:00:00,2014,5,136,16,14,0,15.0993847794557,NA
2014-05-16 15:00:00,2014,5,136,16,15,0,13.6560514461223,NA
2014-05-16 16:00:00,2014,5,136,16,16,0,12.102718112789,NA
2014-05-16 17:00:00,2014,5,136,16,17,0,11.0493847794557,NA
2014-05-16 18:00:00,2014,5,136,16,18,0,10.5093847794557,NA
2014-05-16 19:00:00,2014,5,136,16,19,0,13.932718112789,NA
2014-05-16 20:00:00,2014,5,136,16,20,0,22.9793847794557,NA
2014-05-16 21:00:00,2014,5,136,16,21,0,27.4593847794557,NA
2014-05-16 22:00:00,2014,5,136,16,22,0,27.4593847794557,NA
2014-05-16 23:00:00,2014,5,136,16,23,0,28.0460514461223,NA
2014-05-17 00:00:00,2014,5,137,17,0,0,28.842718112789,NA
2014-05-17 01:00:00,2014,5,137,17,1,0,29.602718112789,NA
2014-05-17 02:00:00,2014,5,137,17,2,0,30.292718112789,NA
2014-05-17 03:00:00,2014,5,137,17,3,0,30.9860514461223,NA
2014-05-17 04:00:00,2014,5,137,17,4,0,31.622718112789,NA
2014-05-17 05:00:00,2014,5,137,17,5,0,32.1193847794557,NA
2014-05-17 06:00:00,2014,5,137,17,6,0,32.5360514461223,NA
2014-05-17 07:00:00,2014,5,137,17,7,0,31.822718112789,NA
2014-05-17 08:00:00,2014,5,137,17,8,0,29.7493847794557,NA
2014-05-17 09:00:00,2014,5,137,17,9,0,27.4460514461223,NA
2014-05-17 10:00:00,2014,5,137,17,10,0,24.742718112789,NA
2014-05-17 11:00:00,2014,5,137,17,11,0,22.812718112789,NA
2014-05-17 12:00:00,2014,5,137,17,12,0,21.6393847794557,NA
2014-05-17 13:00:00,2014,5,137,17,13,0,23.8793847794557,NA
2014-05-17 14:00:00,2014,5,137,17,14,0,32.0593847794557,NA
2014-05-17 15:00:00,2014,5,137,17,15,0,41.182718112789,NA
2014-05-17 16:00:00,2014,5,137,17,16,0,50.0360514461223,NA
2014-05-17 17:00:00,2014,5,137,17,17,0,53.1793847794557,NA
2014-05-17 18:00:00,2014,5,137,17,18,0,54.9760514461223,NA
2014-05-17 19:00:00,2014,5,137,17,19,0,56.1960514461223,NA
2014-05-17 20:00:00,2014,5,137,17,20,0,55.7993847794557,NA
2014-05-17 21:00:00,2014,5,137,17,21,0,53.9393847794557,NA
2014-05-17 22:00:00,2014,5,137,17,22,0,54.0960514461223,NA
2014-05-17 23:00:00,2014,5,137,17,23,0,55.0593847794557,NA
2014-05-18 00:00:00,2014,5,138,18,0,0,55.1993847794557,NA
2014-05-18 01:00:00,2014,5,138,18,1,0,55.6860514461223,NA
2014-05-18 02:00:00,2014,5,138,18,2,0,56.1460514461223,NA
2014-05-18 03:00:00,2014,5,138,18,3,0,56.2760514461223,NA
2014-05-18 04:00:00,2014,5,138,18,4,0,56.5360514461223,NA
2014-05-18 05:00:00,2014,5,138,18,5,0,56.092718112789,NA
2014-05-18 06:00:00,2014,5,138,18,6,0,55.5793847794557,NA
2014-05-18 07:00:00,2014,5,138,18,7,0,55.0660514461223,NA
2014-05-18 08:00:00,2014,5,138,18,8,0,55.1460514461223,NA
2014-05-18 09:00:00,2014,5,138,18,9,0,56.2793847794557,NA
2014-05-18 10:00:00,2014,5,138,18,10,0,56.5093847794557,NA
2014-05-18 11:00:00,2014,5,138,18,11,0,54.6093847794557,NA
2014-05-18 12:00:00,2014,5,138,18,12,0,49.982718112789,NA
2014-05-18 13:00:00,2014,5,138,18,13,0,45.8093847794557,NA
2014-05-18 14:00:00,2014,5,138,18,14,0,44.7793847794557,NA
2014-05-18 15:00:00,2014,5,138,18,15,0,46.5160514461223,NA
2014-05-18 16:00:00,2014,5,138,18,16,0,45.9460514461223,NA
2014-05-18 17:00:00,2014,5,138,18,17,0,49.782718112789,NA
2014-05-18 18:00:00,2014,5,138,18,18,0,53.2893847794557,NA
2014-05-18 19:00:00,2014,5,138,18,19,0,53.8393847794557,NA
2014-05-18 20:00:00,2014,5,138,18,20,0,54.1093847794557,NA
2014-05-18 21:00:00,2014,5,138,18,21,0,54.672718112789,NA
2014-05-18 22:00:00,2014,5,138,18,22,0,54.2193847794557,NA
2014-05-18 23:00:00,2014,5,138,18,23,0,54.042718112789,NA
2014-05-19 00:00:00,2014,5,139,19,0,0,54.1960514461223,NA
2014-05-19 01:00:00,2014,5,139,19,1,0,54.4360514461223,NA
2014-05-19 02:00:00,2014,5,139,19,2,0,54.542718112789,NA
2014-05-19 03:00:00,2014,5,139,19,3,0,54.7060514461223,NA
2014-05-19 04:00:00,2014,5,139,19,4,0,54.8860514461223,NA
2014-05-19 05:00:00,2014,5,139,19,5,0,54.9393847794557,NA
2014-05-19 06:00:00,2014,5,139,19,6,0,53.472718112789,NA
2014-05-19 07:00:00,2014,5,139,19,7,0,49.7093847794557,NA
2014-05-19 08:00:00,2014,5,139,19,8,0,46.3060514461223,NA
2014-05-19 09:00:00,2014,5,139,19,9,0,43.112718112789,NA
2014-05-19 10:00:00,2014,5,139,19,10,0,39.212718112789,NA
2014-05-19 11:00:00,2014,5,139,19,11,0,33.7560514461223,NA
2014-05-19 12:00:00,2014,5,139,19,12,0,29.2993847794557,NA
2014-05-19 13:00:00,2014,5,139,19,13,0,26.0693847794557,NA
2014-05-19 14:00:00,2014,5,139,19,14,0,23.9893847794557,NA
2014-05-19 15:00:00,2014,5,139,19,15,0,22.332718112789,NA
2014-05-19 16:00:00,2014,5,139,19,16,0,21.302718112789,NA
2014-05-19 17:00:00,2014,5,139,19,17,0,20.7293847794557,NA
2014-05-19 18:00:00,2014,5,139,19,18,0,20.3993847794557,NA
2014-05-19 19:00:00,2014,5,139,19,19,0,20.7160514461223,NA
2014-05-19 20:00:00,2014,5,139,19,20,0,21.4493847794557,NA
2014-05-19 21:00:00,2014,5,139,19,21,0,22.1560514461223,NA
2014-05-19 22:00:00,2014,5,139,19,22,0,22.9593847794557,NA
2014-05-19 23:00:00,2014,5,139,19,23,0,23.7593847794557,NA
2014-05-20 00:00:00,2014,5,140,20,0,0,24.5593847794557,NA
2014-05-20 01:00:00,2014,5,140,20,1,0,25.4160514461223,NA
2014-05-20 02:00:00,2014,5,140,20,2,0,26.222718112789,NA
2014-05-20 03:00:00,2014,5,140,20,3,0,26.8560514461223,NA
2014-05-20 04:00:00,2014,5,140,20,4,0,27.5360514461223,NA
2014-05-20 05:00:00,2014,5,140,20,5,0,28.3593847794557,NA
2014-05-20 06:00:00,2014,5,140,20,6,0,29.0693847794557,NA
2014-05-20 07:00:00,2014,5,140,20,7,0,28.492718112789,NA
2014-05-20 08:00:00,2014,5,140,20,8,0,26.232718112789,NA
2014-05-20 09:00:00,2014,5,140,20,9,0,24.0060514461223,NA
2014-05-20 10:00:00,2014,5,140,20,10,0,21.1993847794557,NA
2014-05-20 11:00:00,2014,5,140,20,11,0,19.2760514461223,NA
2014-05-20 12:00:00,2014,5,140,20,12,0,17.892718112789,NA
2014-05-20 13:00:00,2014,5,140,20,13,0,16.9793847794557,NA
2014-05-20 14:00:00,2014,5,140,20,14,0,16.2493847794557,NA
2014-05-20 15:00:00,2014,5,140,20,15,0,15.5693847794557,NA
2014-05-20 16:00:00,2014,5,140,20,16,0,15.0460514461223,NA
2014-05-20 17:00:00,2014,5,140,20,17,0,14.5860514461223,NA
2014-05-20 18:00:00,2014,5,140,20,18,0,14.192718112789,NA
2014-05-20 19:00:00,2014,5,140,20,19,0,13.8893847794557,NA
2014-05-20 20:00:00,2014,5,140,20,20,0,13.8393847794557,NA
2014-05-20 21:00:00,2014,5,140,20,21,0,14.002718112789,NA
2014-05-20 22:00:00,2014,5,140,20,22,0,14.2393847794557,NA
2014-05-20 23:00:00,2014,5,140,20,23,0,14.552718112789,NA
2014-05-21 00:00:00,2014,5,141,21,0,0,14.9393847794557,NA
2014-05-21 01:00:00,2014,5,141,21,1,0,15.5793847794557,NA
2014-05-21 02:00:00,2014,5,141,21,2,0,16.322718112789,NA
2014-05-21 03:00:00,2014,5,141,21,3,0,17.092718112789,NA
2014-05-21 04:00:00,2014,5,141,21,4,0,17.8760514461223,NA
2014-05-21 05:00:00,2014,5,141,21,5,0,18.7693847794557,NA
2014-05-21 06:00:00,2014,5,141,21,6,0,19.332718112789,NA
2014-05-21 07:00:00,2014,5,141,21,7,0,18.9660514461223,NA
2014-05-21 08:00:00,2014,5,141,21,8,0,18.062718112789,NA
2014-05-21 09:00:00,2014,5,141,21,9,0,16.982718112789,NA
2014-05-21 10:00:00,2014,5,141,21,10,0,15.7093847794557,NA
2014-05-21 11:00:00,2014,5,141,21,11,0,14.6993847794557,NA
2014-05-21 12:00:00,2014,5,141,21,12,0,14.0360514461223,NA
2014-05-21 13:00:00,2014,5,141,21,13,0,13.5560514461223,NA
2014-05-21 14:00:00,2014,5,141,21,14,0,13.1160514461223,NA
2014-05-21 15:00:00,2014,5,141,21,15,0,12.792718112789,NA
2014-05-21 16:00:00,2014,5,141,21,16,0,12.672718112789,NA
2014-05-21 17:00:00,2014,5,141,21,17,0,12.6860514461223,NA
2014-05-21 18:00:00,2014,5,141,21,18,0,12.9493847794557,NA
2014-05-21 19:00:00,2014,5,141,21,19,0,13.332718112789,NA
2014-05-21 20:00:00,2014,5,141,21,20,0,13.2993847794557,NA
2014-05-21 21:00:00,2014,5,141,21,21,0,13.392718112789,NA
2014-05-21 22:00:00,2014,5,141,21,22,0,13.4393847794557,NA
2014-05-21 23:00:00,2014,5,141,21,23,0,13.562718112789,NA
2014-05-22 00:00:00,2014,5,142,22,0,0,13.9060514461223,NA
2014-05-22 01:00:00,2014,5,142,22,1,0,14.412718112789,NA
2014-05-22 02:00:00,2014,5,142,22,2,0,14.8993847794557,NA
2014-05-22 03:00:00,2014,5,142,22,3,0,15.4293847794557,NA
2014-05-22 04:00:00,2014,5,142,22,4,0,16.0693847794557,NA
2014-05-22 05:00:00,2014,5,142,22,5,0,16.8993847794557,NA
2014-05-22 06:00:00,2014,5,142,22,6,0,17.2460514461223,NA
2014-05-22 07:00:00,2014,5,142,22,7,0,16.832718112789,NA
2014-05-22 08:00:00,2014,5,142,22,8,0,16.2060514461223,NA
2014-05-22 09:00:00,2014,5,142,22,9,0,15.4660514461223,NA
2014-05-22 10:00:00,2014,5,142,22,10,0,14.7393847794557,NA
2014-05-22 11:00:00,2014,5,142,22,11,0,13.9793847794557,NA
2014-05-22 12:00:00,2014,5,142,22,12,0,13.322718112789,NA
2014-05-22 13:00:00,2014,5,142,22,13,0,12.892718112789,NA
2014-05-22 14:00:00,2014,5,142,22,14,0,12.8060514461223,NA
2014-05-22 15:00:00,2014,5,142,22,15,0,12.9560514461223,NA
2014-05-22 16:00:00,2014,5,142,22,16,0,12.8993847794557,NA
2014-05-22 17:00:00,2014,5,142,22,17,0,12.692718112789,NA
2014-05-22 18:00:00,2014,5,142,22,18,0,12.6293847794557,NA
2014-05-22 19:00:00,2014,5,142,22,19,0,12.582718112789,NA
2014-05-22 20:00:00,2014,5,142,22,20,0,12.5360514461223,NA
2014-05-22 21:00:00,2014,5,142,22,21,0,12.532718112789,NA
2014-05-22 22:00:00,2014,5,142,22,22,0,12.5360514461223,NA
2014-05-22 23:00:00,2014,5,142,22,23,0,12.6193847794557,NA
2014-05-23 00:00:00,2014,5,143,23,0,0,12.692718112789,NA
2014-05-23 01:00:00,2014,5,143,23,1,0,12.7960514461223,NA
2014-05-23 02:00:00,2014,5,143,23,2,0,12.8693847794557,NA
2014-05-23 03:00:00,2014,5,143,23,3,0,13.0260514461223,NA
2014-05-23 04:00:00,2014,5,143,23,4,0,13.1260514461223,NA
2014-05-23 05:00:00,2014,5,143,23,5,0,14.4560514461223,NA
2014-05-23 06:00:00,2014,5,143,23,6,0,16.8393847794557,NA
2014-05-23 07:00:00,2014,5,143,23,7,0,17.6660514461223,NA
2014-05-23 08:00:00,2014,5,143,23,8,0,19.6493847794557,NA
2014-05-23 09:00:00,2014,5,143,23,9,0,21.762718112789,NA
2014-05-23 10:00:00,2014,5,143,23,10,0,22.902718112789,NA
2014-05-23 11:00:00,2014,5,143,23,11,0,23.232718112789,NA
2014-05-23 12:00:00,2014,5,143,23,12,0,20.7860514461223,NA
2014-05-23 13:00:00,2014,5,143,23,13,0,19.1093847794557,NA
2014-05-23 14:00:00,2014,5,143,23,14,0,17.572718112789,NA
2014-05-23 15:00:00,2014,5,143,23,15,0,16.2393847794557,NA
2014-05-23 16:00:00,2014,5,143,23,16,0,15.2860514461223,NA
2014-05-23 17:00:00,2014,5,143,23,17,0,14.9660514461223,NA
2014-05-23 18:00:00,2014,5,143,23,18,0,14.8893847794557,NA
2014-05-23 19:00:00,2014,5,143,23,19,0,14.3993847794557,NA
2014-05-23 20:00:00,2014,5,143,23,20,0,14.292718112789,NA
2014-05-23 21:00:00,2014,5,143,23,21,0,14.3560514461223,NA
2014-05-23 22:00:00,2014,5,143,23,22,0,14.5193847794557,NA
2014-05-23 23:00:00,2014,5,143,23,23,0,14.9493847794557,NA
2014-05-24 00:00:00,2014,5,144,24,0,0,15.222718112789,NA
2014-05-24 01:00:00,2014,5,144,24,1,0,15.532718112789,NA
2014-05-24 02:00:00,2014,5,144,24,2,0,15.8993847794557,NA
2014-05-24 03:00:00,2014,5,144,24,3,0,16.3360514461223,NA
2014-05-24 04:00:00,2014,5,144,24,4,0,16.952718112789,NA
2014-05-24 05:00:00,2014,5,144,24,5,0,17.7193847794557,NA
2014-05-24 06:00:00,2014,5,144,24,6,0,18.232718112789,NA
2014-05-24 07:00:00,2014,5,144,24,7,0,17.6460514461223,NA
2014-05-24 08:00:00,2014,5,144,24,8,0,16.782718112789,NA
2014-05-24 09:00:00,2014,5,144,24,9,0,16.112718112789,NA
2014-05-24 10:00:00,2014,5,144,24,10,0,15.422718112789,NA
2014-05-24 11:00:00,2014,5,144,24,11,0,15.0260514461223,NA
2014-05-24 12:00:00,2014,5,144,24,12,0,14.5393847794557,NA
2014-05-24 13:00:00,2014,5,144,24,13,0,14.452718112789,NA
2014-05-24 14:00:00,2014,5,144,24,14,0,14.9460514461223,NA
2014-05-24 15:00:00,2014,5,144,24,15,0,14.252718112789,NA
2014-05-24 16:00:00,2014,5,144,24,16,0,13.8793847794557,NA
2014-05-24 17:00:00,2014,5,144,24,17,0,13.462718112789,NA
2014-05-24 18:00:00,2014,5,144,24,18,0,13.152718112789,NA
2014-05-24 19:00:00,2014,5,144,24,19,0,12.902718112789,NA
2014-05-24 20:00:00,2014,5,144,24,20,0,13.0093847794557,NA
2014-05-24 21:00:00,2014,5,144,24,21,0,13.3393847794557,NA
2014-05-24 22:00:00,2014,5,144,24,22,0,13.582718112789,NA
2014-05-24 23:00:00,2014,5,144,24,23,0,14.1360514461223,NA
2014-05-25 00:00:00,2014,5,145,25,0,0,14.8760514461223,NA
2014-05-25 01:00:00,2014,5,145,25,1,0,15.4193847794557,NA
2014-05-25 02:00:00,2014,5,145,25,2,0,15.882718112789,NA
2014-05-25 03:00:00,2014,5,145,25,3,0,16.452718112789,NA
2014-05-25 04:00:00,2014,5,145,25,4,0,16.962718112789,NA
2014-05-25 05:00:00,2014,5,145,25,5,0,17.432718112789,NA
2014-05-25 06:00:00,2014,5,145,25,6,0,18.2360514461223,NA
2014-05-25 07:00:00,2014,5,145,25,7,0,19.592718112789,NA
2014-05-25 08:00:00,2014,5,145,25,8,0,19.602718112789,NA
2014-05-25 09:00:00,2014,5,145,25,9,0,18.5693847794557,NA
2014-05-25 10:00:00,2014,5,145,25,10,0,17.372718112789,NA
2014-05-25 11:00:00,2014,5,145,25,11,0,16.272718112789,NA
2014-05-25 12:00:00,2014,5,145,25,12,0,17.1660514461223,NA
2014-05-25 13:00:00,2014,5,145,25,13,0,20.0593847794557,NA
2014-05-25 14:00:00,2014,5,145,25,14,0,20.4193847794557,NA
2014-05-25 15:00:00,2014,5,145,25,15,0,22.8693847794557,NA
2014-05-25 16:00:00,2014,5,145,25,16,0,27.1893847794557,NA
2014-05-25 17:00:00,2014,5,145,25,17,0,32.1093847794557,NA
2014-05-25 18:00:00,2014,5,145,25,18,0,36.0593847794557,NA
2014-05-25 19:00:00,2014,5,145,25,19,0,39.882718112789,NA
2014-05-25 20:00:00,2014,5,145,25,20,0,42.792718112789,NA
2014-05-25 21:00:00,2014,5,145,25,21,0,44.6893847794557,NA
2014-05-25 22:00:00,2014,5,145,25,22,0,44.9893847794557,NA
2014-05-25 23:00:00,2014,5,145,25,23,0,44.4393847794557,NA
2014-05-26 00:00:00,2014,5,146,26,0,0,43.9860514461223,NA
2014-05-26 01:00:00,2014,5,146,26,1,0,43.8460514461223,NA
2014-05-26 02:00:00,2014,5,146,26,2,0,44.4560514461223,NA
2014-05-26 03:00:00,2014,5,146,26,3,0,45.292718112789,NA
2014-05-26 04:00:00,2014,5,146,26,4,0,46.0460514461223,NA
2014-05-26 05:00:00,2014,5,146,26,5,0,46.492718112789,NA
2014-05-26 06:00:00,2014,5,146,26,6,0,46.0360514461223,NA
2014-05-26 07:00:00,2014,5,146,26,7,0,44.0460514461223,NA
2014-05-26 08:00:00,2014,5,146,26,8,0,41.4493847794557,NA
2014-05-26 09:00:00,2014,5,146,26,9,0,37.952718112789,NA
2014-05-26 10:00:00,2014,5,146,26,10,0,37.9393847794557,NA
2014-05-26 11:00:00,2014,5,146,26,11,0,41.702718112789,NA
2014-05-26 12:00:00,2014,5,146,26,12,0,36.0293847794557,NA
2014-05-26 13:00:00,2014,5,146,26,13,0,30.952718112789,NA
2014-05-26 14:00:00,2014,5,146,26,14,0,26.7460514461223,NA
2014-05-26 15:00:00,2014,5,146,26,15,0,23.8360514461223,NA
2014-05-26 16:00:00,2014,5,146,26,16,0,26.8660514461223,NA
2014-05-26 17:00:00,2014,5,146,26,17,0,36.7560514461223,NA
2014-05-26 18:00:00,2014,5,146,26,18,0,39.8660514461223,NA
2014-05-26 19:00:00,2014,5,146,26,19,0,42.572718112789,NA
2014-05-26 20:00:00,2014,5,146,26,20,0,42.6860514461223,NA
2014-05-26 21:00:00,2014,5,146,26,21,0,41.912718112789,NA
2014-05-26 22:00:00,2014,5,146,26,22,0,41.9760514461223,NA
2014-05-26 23:00:00,2014,5,146,26,23,0,42.6360514461223,NA
2014-05-27 00:00:00,2014,5,147,27,0,0,43.482718112789,NA
2014-05-27 01:00:00,2014,5,147,27,1,0,44.4593847794557,NA
2014-05-27 02:00:00,2014,5,147,27,2,0,45.302718112789,NA
2014-05-27 03:00:00,2014,5,147,27,3,0,45.5993847794557,NA
2014-05-27 04:00:00,2014,5,147,27,4,0,45.6560514461223,NA
2014-05-27 05:00:00,2014,5,147,27,5,0,45.4860514461223,NA
2014-05-27 06:00:00,2014,5,147,27,6,0,44.3193847794557,NA
2014-05-27 07:00:00,2014,5,147,27,7,0,41.9660514461223,NA
2014-05-27 08:00:00,2014,5,147,27,8,0,39.2260514461223,NA
2014-05-27 09:00:00,2014,5,147,27,9,0,36.1393847794557,NA
2014-05-27 10:00:00,2014,5,147,27,10,0,32.1093847794557,NA
2014-05-27 11:00:00,2014,5,147,27,11,0,28.7660514461223,NA
2014-05-27 12:00:00,2014,5,147,27,12,0,24.5760514461223,NA
2014-05-27 13:00:00,2014,5,147,27,13,0,22.032718112789,NA
2014-05-27 14:00:00,2014,5,147,27,14,0,20.5760514461223,NA
2014-05-27 15:00:00,2014,5,147,27,15,0,19.7093847794557,NA
2014-05-27 16:00:00,2014,5,147,27,16,0,18.9060514461223,NA
2014-05-27 17:00:00,2014,5,147,27,17,0,18.312718112789,NA
2014-05-27 18:00:00,2014,5,147,27,18,0,18.092718112789,NA
2014-05-27 19:00:00,2014,5,147,27,19,0,17.952718112789,NA
2014-05-27 20:00:00,2014,5,147,27,20,0,18.592718112789,NA
2014-05-27 21:00:00,2014,5,147,27,21,0,19.2560514461223,NA
2014-05-27 22:00:00,2014,5,147,27,22,0,19.662718112789,NA
2014-05-27 23:00:00,2014,5,147,27,23,0,20.0160514461223,NA
2014-05-28 00:00:00,2014,5,148,28,0,0,20.4793847794557,NA
2014-05-28 01:00:00,2014,5,148,28,1,0,22.7193847794557,NA
2014-05-28 02:00:00,2014,5,148,28,2,0,28.2293847794557,NA
2014-05-28 03:00:00,2014,5,148,28,3,0,32.132718112789,NA
2014-05-28 04:00:00,2014,5,148,28,4,0,36.2893847794557,NA
2014-05-28 05:00:00,2014,5,148,28,5,0,43.4960514461223,NA
2014-05-28 06:00:00,2014,5,148,28,6,0,49.4493847794557,NA
2014-05-28 07:00:00,2014,5,148,28,7,0,52.562718112789,NA
2014-05-28 08:00:00,2014,5,148,28,8,0,52.1593847794557,NA
2014-05-28 09:00:00,2014,5,148,28,9,0,52.472718112789,NA
2014-05-28 10:00:00,2014,5,148,28,10,0,48.4960514461223,NA
2014-05-28 11:00:00,2014,5,148,28,11,0,40.772718112789,NA
2014-05-28 12:00:00,2014,5,148,28,12,0,37.5293847794557,NA
2014-05-28 13:00:00,2014,5,148,28,13,0,34.5893847794557,NA
2014-05-28 14:00:00,2014,5,148,28,14,0,35.572718112789,NA
2014-05-28 15:00:00,2014,5,148,28,15,0,42.382718112789,NA
2014-05-28 16:00:00,2014,5,148,28,16,0,41.5893847794557,NA
2014-05-28 17:00:00,2014,5,148,28,17,0,37.0660514461223,NA
2014-05-28 18:00:00,2014,5,148,28,18,0,35.172718112789,NA
2014-05-28 19:00:00,2014,5,148,28,19,0,34.722718112789,NA
