date,year,yday,hour,month,mday,min,Alt_s,Azi_s,k.down.dir,k.down.diff,temp,L_dn,rh,wind.speed,precip
2014-05-13 0:00,2014,133,0,5,13,0,-0.392699082,3.272492347,0,0,5.774666667,297.1486229,79.48333333,0.300731861,0
2014-05-13 1:00,2014,133,1,5,13,0,-0.305432619,3.534291735,0,0,4.907833333,293.4719302,82.58333333,0.30028401,0
2014-05-13 2:00,2014,133,2,5,13,0,-0.247254977,3.767002302,0,0,5.003,293.8739053,81.41666667,0.30028401,0
2014-05-13 3:00,2014,133,3,5,13,0,-0.130899694,3.985168459,0,0,5.297333333,295.119756,79.38333333,0.30028401,0
2014-05-13 4:00,2014,133,4,5,13,0,0,4.203334615,2.647202273,9.433256393,5.135333333,298.8373777,81.56666667,0.30028401,0
2014-05-13 5:00,2014,133,5,5,13,0,0.159988515,4.392411951,3.105769783,59.74336088,6.874166667,316.0168412,76.01666667,0.30028401,0
2014-05-13 6:00,2014,133,6,5,13,0,0.31997703,4.596033697,6.387463892,120.5021894,9.37,325.2969894,59.99,0.30028401,0
2014-05-13 7:00,2014,133,7,5,13,0,0.479965544,4.785111033,36.60386896,211.0647497,11.06333333,324.802144,48.83333333,0.319989448,0
2014-05-13 8:00,2014,133,8,5,13,0,0.639954059,5.017821599,214.9116769,243.0824671,12.72,322.4841758,46.03166667,0.539884226,0
2014-05-13 9:00,2014,133,9,5,13,0,0.785398163,5.294165398,438.7677652,202.3292375,14.655,325.943081,43.22666667,0.63438076,0
2014-05-13 10:00,2014,133,10,5,13,0,0.901753447,5.628686838,255.2736948,332.6462305,15.665,338.9825647,41.375,0.640874598,0
2014-05-13 11:00,2014,133,11,5,13,0,1.00356432,6.03593033,551.7834809,219.1624391,16.81833333,337.0639212,41.485,0.823597754,0
2014-05-13 12:00,2014,133,12,5,13,0,1.00356432,0.203621746,115.5233474,390.0111806,16.59833333,352.935065,42.62666667,0.726526077,0
2014-05-13 13:00,2014,133,13,5,13,0,0.930842268,0.625409649,166.1585783,364.7154484,17.49833333,354.2428545,40.47666667,0.620945234,0
2014-05-13 14:00,2014,133,14,5,13,0,0.799942574,0.959931089,274.8611646,286.1947927,18.39666667,353.9488792,40.00333333,0.635052537,0
2014-05-13 15:00,2014,133,15,5,13,0,0.66904288,1.221730476,94.19507376,285.4874649,17.57833333,357.5299419,40.96666667,0.706148863,0
2014-05-13 16:00,2014,133,16,5,13,0,0.494509955,1.454441043,31.75291818,215.3520311,16.78666667,359.4093552,43.54666667,0.794823335,0
2014-05-13 17:00,2014,133,17,5,13,0,0.33452144,1.6726072,1.874261187,94.85908281,15.6,364.5997265,46.38166667,0.377874173,0
2014-05-13 18:00,2014,133,18,5,13,0,0.174532925,1.861684535,0.607494071,39.27211126,13.845,378.4138365,65.43666667,0.30028401,0
2014-05-13 19:00,2014,133,19,5,13,0,0.01454441,2.065306282,0.016365403,2.712306597,10.93833333,363.1786279,77.95,0.30028401,0
2014-05-13 20:00,2014,133,20,5,13,0,-0.101810873,2.268928028,0,0,8.77,310.1198591,85.28333333,0.30028401,0
2014-05-13 21:00,2014,133,21,5,13,0,-0.232710567,2.487094184,0,0,8.34,308.2321355,86.98333333,0.30028401,0
2014-05-13 22:00,2014,133,22,5,13,0,-0.305432619,2.748893572,0,0,8.58,309.2846826,86.56666667,0.30028401,0
2014-05-13 23:00,2014,133,23,5,13,0,-0.378154671,3.01069296,0,0,7.257666667,310.3323293,88.25,0.30028401,0
2014-05-14 0:00,2014,134,0,5,14,0,-0.378154671,3.272492347,0,0,5.741833333,303.6761437,90.53333333,0.30028401,0
2014-05-14 1:00,2014,134,1,5,14,0,-0.305432619,3.534291735,0,0,4.520833333,298.3929387,93.5,0.30028401,0
2014-05-14 2:00,2014,134,2,5,14,0,-0.232710567,3.752457892,0,0,4.248666667,297.2247456,94.6,0.30028401,0
2014-05-14 3:00,2014,134,3,5,14,0,-0.130899694,3.985168459,0,0,3.916833333,295.8050958,95.1,0.30028401,0
2014-05-14 4:00,2014,134,4,5,14,0,0,4.203334615,2.624912172,10.23699716,3.597333333,294.3088232,96.28333333,0.30028401,0
2014-05-14 5:00,2014,134,5,5,14,0,0.159988515,4.392411951,6.576404104,67.6357879,5.648833333,312.1681077,96.91666667,0.30028401,0
2014-05-14 6:00,2014,134,6,5,14,0,0.31997703,4.596033697,31.42851333,145.4099293,9.983333333,331.1617469,83.11,0.31719038,0
2014-05-14 7:00,2014,134,7,5,14,0,0.494509955,4.785111033,108.9737573,209.6531441,13.80166667,340.8981644,60.59666667,0.460502659,0
2014-05-14 8:00,2014,134,8,5,14,0,0.639954059,5.017821599,228.0095259,239.0289488,15.40333333,343.3770459,54.23166667,0.572017526,0
2014-05-14 9:00,2014,134,9,5,14,0,0.799942574,5.279620987,570.7788751,143.5438983,18.42666667,347.4442034,47.41333333,0.647816287,0
2014-05-14 10:00,2014,134,10,5,14,0,0.916297857,5.614142427,598.5198337,174.6038996,19.44666667,354.1458923,45.125,0.734139542,0
2014-05-14 11:00,2014,134,11,5,14,0,1.00356432,6.021385919,737.6872787,148.682748,20.775,356.6354756,42.79666667,0.995572489,0
2014-05-14 12:00,2014,134,12,5,14,0,1.00356432,0.203621746,643.9799052,179.4897481,21.575,364.6712991,40.52333333,1.133734483,0
2014-05-14 13:00,2014,134,13,5,14,0,0.930842268,0.625409649,688.59994,145.37446,22.59666667,363.0753132,34.68333333,1.274135731,0
2014-05-14 14:00,2014,134,14,5,14,0,0.799942574,0.959931089,630.2257552,130.0873114,23.86333333,364.7703145,28.33666667,1.303917814,0
2014-05-14 15:00,2014,134,15,5,14,0,0.66904288,1.221730476,222.0940377,249.325685,23.18833333,375.8759933,27.92,1.304813516,0
2014-05-14 16:00,2014,134,16,5,14,0,0.494509955,1.468985454,20.24908944,206.3203612,21.055,381.4983344,31.71333333,0.960528158,0
2014-05-14 17:00,2014,134,17,5,14,0,0.34906585,1.6726072,11.32630827,138.3150891,19.795,373.0115731,30.82333333,1.183333967,0
2014-05-14 18:00,2014,134,18,5,14,0,0.174532925,1.861684535,0.523862952,36.85766238,17.13833333,384.3458203,38.04333333,0.710963259,0
2014-05-14 19:00,2014,134,19,5,14,0,0.01454441,2.065306282,0.027213513,3.623826487,15.12,372.6697564,41.29166667,0.690586045,0
2014-05-14 20:00,2014,134,20,5,14,0,-0.101810873,2.268928028,0,0,12.78666667,337.1546851,54.77666667,0.402282046,0
2014-05-14 21:00,2014,134,21,5,14,0,-0.232710567,2.487094184,0,0,10.46166667,326.3218594,73.535,0.389630259,0
2014-05-14 22:00,2014,134,22,5,14,0,-0.305432619,2.748893572,0,0,9,319.646547,76.46666667,0.32502777,0
2014-05-14 23:00,2014,134,23,5,14,0,-0.363610261,3.01069296,0,0,8.643333333,318.0333444,76.5,0.375299031,0
2014-05-15 0:00,2014,135,0,5,15,0,-0.363610261,3.272492347,0,0,8.973333333,319.5257219,75.75,0.421651596,0
2014-05-15 1:00,2014,135,1,5,15,0,-0.305432619,3.534291735,0,0,7.553333333,313.141104,80.71666667,0.339694887,0
2014-05-15 2:00,2014,135,2,5,15,0,-0.232710567,3.752457892,0,0,6.542,308.6526263,87.4,0.312264021,0
2014-05-15 3:00,2014,135,3,5,15,0,-0.116355283,3.985168459,0,0,6.783,309.7178192,84.71666667,0.315175051,0
2014-05-15 4:00,2014,135,4,5,15,0,0,4.203334615,19.05731255,4.719284786,6.4515,289.1961364,84.08333333,0.324691882,0
2014-05-15 5:00,2014,135,5,5,15,0,0.174532925,4.392411951,8.676501635,71.08270903,8.661666667,325.1097492,81.05,0.312823834,0
2014-05-15 6:00,2014,135,6,5,15,0,0.31997703,4.596033697,20.37283148,142.2201499,11.76333333,337.3874138,63.94666667,0.332865161,0
2014-05-15 7:00,2014,135,7,5,15,0,0.494509955,4.785111033,29.00850623,209.2570831,13.49333333,346.9943979,59.28833333,0.415605609,0
2014-05-15 8:00,2014,135,8,5,15,0,0.639954059,5.017821599,256.3018721,227.9541386,15.125,339.1841633,52.49,0.640202822,0
2014-05-15 9:00,2014,135,9,5,15,0,0.799942574,5.279620987,151.520056,326.727752,16.47833333,353.1268335,49.22833333,0.782507436,0
2014-05-15 10:00,2014,135,10,5,15,0,0.930842268,5.614142427,143.7843014,368.1171279,16.565,354.8154923,48.86166667,0.937239913,0
2014-05-15 11:00,2014,135,11,5,15,0,1.00356432,6.021385919,450.1128702,271.5119831,18.53333333,351.6925078,41.76333333,0.761346483,0
2014-05-15 12:00,2014,135,12,5,15,0,1.00356432,0.203621746,353.1005276,318.7548858,19.78166667,361.0312223,38.7,0.772878643,0
2014-05-15 13:00,2014,135,13,5,15,0,0.930842268,0.625409649,28.0102824,335.8126509,18.60666667,372.5238591,39.9,0.625535706,0
2014-05-15 14:00,2014,135,14,5,15,0,0.799942574,0.959931089,8.174547178,253.1630528,18.19166667,375.6679111,41.28333333,0.533726277,0
2014-05-15 15:00,2014,135,15,5,15,0,0.66904288,1.250819297,4.63503619,195.8134651,17.86666667,376.9104775,43.43,0.394668581,0
2014-05-15 16:00,2014,135,16,5,15,0,0.509054365,1.468985454,226.3262517,173.0590923,19.985,359.6965971,37.13666667,0.473266409,0
2014-05-15 17:00,2014,135,17,5,15,0,0.34906585,1.6726072,62.39055598,154.3787347,19.82333333,370.7639537,40.31,0.340366663,0
2014-05-15 18:00,2014,135,18,5,15,0,0.174532925,1.861684535,0.84737403,47.12857264,16.04833333,391.1998948,59.41333333,0.303754854,0
2014-05-15 19:00,2014,135,19,5,15,0,0.029088821,2.065306282,0.030867069,3.991682264,10.58333333,361.3080531,79.48333333,0.301963451,0
2014-05-15 20:00,2014,135,20,5,15,0,-0.101810873,2.283472438,0,0,8.633333333,322.1612193,83.13333333,0.300395972,0
2014-05-15 21:00,2014,135,21,5,15,0,-0.232710567,2.487094184,0,0,8.386666667,321.0346495,81.38333333,0.300619898,0
2014-05-15 22:00,2014,135,22,5,15,0,-0.305432619,2.748893572,0,0,7.576833333,317.3567634,81,0.302523264,0
2014-05-15 23:00,2014,135,23,5,15,0,-0.363610261,3.01069296,0,0,6.564166667,312.8022741,84.65,0.30028401,0
2014-05-16 0:00,2014,136,0,5,16,0,-0.34906585,3.272492347,0,0,7.538333333,317.1827049,82.2,0.30028401,0
2014-05-16 1:00,2014,136,1,5,16,0,-0.305432619,3.534291735,0,0,7.62,317.552005,82.4,0.30028401,0
2014-05-16 2:00,2014,136,2,5,16,0,-0.232710567,3.752457892,0,0,7.416666667,316.6331205,82.3,0.30028401,0
2014-05-16 3:00,2014,136,3,5,16,0,-0.116355283,3.985168459,0,0,6.812333333,313.913844,83.41666667,0.30028401,0
2014-05-16 4:00,2014,136,4,5,16,0,0.01454441,4.203334615,6.90724147,11.30952653,6.064166667,300.5694253,85.46666667,0.307561586,0
2014-05-16 5:00,2014,136,5,5,16,0,0.174532925,4.392411951,2.863787632,62.04786037,7.190666667,321.2819686,84.13333333,0.300731861,0
2014-05-16 6:00,2014,136,6,5,16,0,0.31997703,4.581489286,42.6937656,149.2868851,10.70833333,324.0054494,59.42,0.390861849,0
2014-05-16 7:00,2014,136,7,5,16,0,0.494509955,4.785111033,17.66666586,198.8848435,13.795,344.7243629,47.21666667,0.392429327,0
2014-05-16 8:00,2014,136,8,5,16,0,0.654498469,5.017821599,44.03989827,275.0481871,14.545,343.7008218,42.87833333,0.628334774,0
2014-05-16 9:00,2014,136,9,5,16,0,0.799942574,5.279620987,554.2074435,152.7620072,17.455,336.2056917,38.865,0.63930712,0
2014-05-16 10:00,2014,136,10,5,16,0,0.930842268,5.614142427,699.0696418,142.5911582,19.82333333,346.5524552,37.575,0.876108269,0
2014-05-16 11:00,2014,136,11,5,16,0,1.00356432,6.021385919,333.4327209,327.5080044,20.01166667,362.8606584,38.18833333,0.912048301,0
2014-05-16 12:00,2014,136,12,5,16,0,1.00356432,0.203621746,2.628955283,180.8966554,17.46666667,397.9705412,53.095,0.528128141,0
2014-05-16 13:00,2014,136,13,5,16,0,0.945386678,0.625409649,1.803581369,146.7360986,13.78,384.3146077,82.11666667,0.479872209,0
2014-05-16 14:00,2014,136,14,5,16,0,0.814486984,0.974475499,19.51755807,294.0619406,15.02833333,365.3533295,66.65,0.421427671,0
2014-05-16 15:00,2014,136,15,5,16,0,0.66904288,1.250819297,360.6981938,187.5599076,19.41166667,356.6945463,42.31333333,0.841623751,0
2014-05-16 16:00,2014,136,16,5,16,0,0.523598776,1.468985454,247.7559893,164.4144,20.06833333,358.0998441,35.89,0.705812974,0
2014-05-16 17:00,2014,136,17,5,16,0,0.34906585,1.68715161,13.1054601,143.1462412,17.55166667,369.0387565,46.07833333,0.752725353,0
2014-05-16 18:00,2014,136,18,5,16,0,0.174532925,1.861684535,1.077882912,53.50836775,14.92,368.1446174,60.52,0.439901519,0
2014-05-16 19:00,2014,136,19,5,16,0,0.029088821,2.065306282,0.014623538,2.842155129,10.565,363.9283915,86.33,0.901971656,1.764
2014-05-16 20:00,2014,136,20,5,16,0,-0.101810873,2.283472438,0,0,9.176666667,334.4097847,96.21666667,0.360072101,0.252
2014-05-16 21:00,2014,136,21,5,16,0,-0.218166156,2.487094184,0,0,8.636666667,331.8586427,96.43333333,0.300395972,0
2014-05-16 22:00,2014,136,22,5,16,0,-0.305432619,2.748893572,0,0,7.203,325.1563238,95.93333333,0.300395972,0
2014-05-16 23:00,2014,136,23,5,16,0,-0.34906585,3.01069296,0,0,6.118666667,320.1549493,97,0.300395972,0
2014-05-17 0:00,2014,137,0,5,17,0,-0.33452144,3.272492347,0,0,4.969,314.9154808,97.1,0.301067749,0
2014-05-17 1:00,2014,137,1,5,17,0,-0.305432619,3.534291735,0,0,3.7115,309.2584991,96.86666667,0.30028401,0
2014-05-17 2:00,2014,137,2,5,17,0,-0.232710567,3.752457892,0,0,2.976,305.9853125,97.06666667,0.30028401,0
2014-05-17 3:00,2014,137,3,5,17,0,-0.101810873,3.985168459,0,0,2.779333333,305.1145093,97.35,0.300843823,0
2014-05-17 4:00,2014,137,4,5,17,0,0.01454441,4.188790205,4.505847632,12.95509103,3.583333333,292.7897137,97.66666667,0.30028401,0
2014-05-17 5:00,2014,137,5,5,17,0,0.174532925,4.392411951,2.393270267,61.0707724,5.017666667,312.4297371,97.93333333,0.300395972,0
2014-05-17 6:00,2014,137,6,5,17,0,0.31997703,4.581489286,26.82450204,147.8617486,7.215666667,318.2082035,94.95,0.316630567,0
2014-05-17 7:00,2014,137,7,5,17,0,0.494509955,4.785111033,46.49563428,219.0182431,9.795,329.7862899,82.1,0.482111464,0
2014-05-17 8:00,2014,137,8,5,17,0,0.654498469,5.017821599,5.970355347,206.1742847,9.483333333,336.7401001,79.3,0.51614813,0
2014-05-17 9:00,2014,137,9,5,17,0,0.799942574,5.279620987,26.20002427,303.1494051,11.305,340.3965528,71.03166667,0.474833887,0
2014-05-17 10:00,2014,137,10,5,17,0,0.930842268,5.614142427,3.740006925,209.5575931,11.615,364.0800638,69.27,0.417173087,0
2014-05-17 11:00,2014,137,11,5,17,0,1.00356432,6.021385919,2.213428518,166.1699741,11.365,362.088258,68.84833333,0.425682254,0
2014-05-17 12:00,2014,137,12,5,17,0,1.00356432,0.203621746,1.163825362,121.1011773,10.97833333,359.9264907,70.12666667,0.476625291,0
2014-05-17 13:00,2014,137,13,5,17,0,0.945386678,0.639954059,0.569065479,82.98210252,9.681666667,356.1497554,82.96666667,0.396459985,0
2014-05-17 14:00,2014,137,14,5,17,0,0.829031395,0.974475499,0.302407368,57.67866997,8.681666667,353.1824438,93.65,0.32502777,1.512
2014-05-17 15:00,2014,137,15,5,17,0,0.66904288,1.265363708,0.172138336,40.207083,7.763333333,347.007333,94.73333333,0.43251198,2.52
2014-05-17 16:00,2014,137,16,5,17,0,0.523598776,1.468985454,0.184501896,36.87675677,7.156666667,342.96376,95.41666667,0.536525345,2.016
2014-05-17 17:00,2014,137,17,5,17,0,0.34906585,1.68715161,0.191678449,31.29694022,7.23,343.6732472,96,0.396124096,0.756
2014-05-17 18:00,2014,137,18,5,17,0,0.174532925,1.876228946,0.028845691,8.977052976,6.459166667,338.3823476,96.18333333,0.410903175,1.512
2014-05-17 19:00,2014,137,19,5,17,0,0.029088821,2.065306282,0.00755443,2.10620557,5.677166667,333.2860945,96.95,0.416165423,1.008
2014-05-17 20:00,2014,137,20,5,17,0,-0.101810873,2.283472438,0,0,4.998666667,321.523021,95.26666667,0.489836891,0.252
2014-05-17 21:00,2014,137,21,5,17,0,-0.203621746,2.487094184,0,0,4.965666667,321.3704641,95.66666667,0.363878834,0
2014-05-17 22:00,2014,137,22,5,17,0,-0.305432619,2.748893572,0,0,5.104666667,322.0134196,96,0.349547606,0
2014-05-17 23:00,2014,137,23,5,17,0,-0.31997703,3.01069296,0,0,5.237833333,322.6302969,97.15,0.317302343,0
2014-05-18 0:00,2014,138,0,5,18,0,-0.305432619,3.272492347,0,0,5.452833333,323.6281266,96.31666667,0.320437299,0
2014-05-18 1:00,2014,138,1,5,18,0,-0.305432619,3.519747325,0,0,5.437166667,323.5553384,96.61666667,0.325811509,0.504
2014-05-18 2:00,2014,138,2,5,18,0,-0.218166156,3.752457892,0,0,5.196,322.436414,97.05,0.30028401,0
2014-05-18 3:00,2014,138,3,5,18,0,-0.101810873,3.985168459,0,0,5.1435,322.1932185,97.5,0.30028401,0.504
2014-05-18 4:00,2014,138,4,5,18,0,0.01454441,4.188790205,0.753287374,11.96770463,5.3085,312.0890806,97.58333333,0.335104415,0.252
2014-05-18 5:00,2014,138,5,5,18,0,0.174532925,4.392411951,1.392084202,55.2566838,5.788,318.5894206,95.21666667,0.8090426,0
2014-05-18 6:00,2014,138,6,5,18,0,0.33452144,4.581489286,5.128924323,120.761497,6.2925,318.7656153,93.15,0.923916349,0
2014-05-18 7:00,2014,138,7,5,18,0,0.494509955,4.770566622,4.002785095,155.4515829,6.987166667,325.084368,91.4,0.779148555,0.252
2014-05-18 8:00,2014,138,8,5,18,0,0.66904288,5.017821599,6.097643224,207.7508154,7.453333333,327.2823468,90.8,0.700214839,0
2014-05-18 9:00,2014,138,9,5,18,0,0.799942574,5.279620987,5.066916761,224.4489872,7.92,332.1421404,91.51666667,0.428481322,0.504
2014-05-18 10:00,2014,138,10,5,18,0,0.930842268,5.614142427,7.062231557,264.9722751,8.191666667,332.8955825,91.3,0.496330729,0.252
2014-05-18 11:00,2014,138,11,5,18,0,1.00356432,6.021385919,33.83423122,359.7735021,9.391666667,333.7107226,87.71666667,0.678494071,0
2014-05-18 12:00,2014,138,12,5,18,0,1.00356432,0.203621746,21.50547614,339.0507372,9.95,338.2532315,84.5,0.615235136,0
2014-05-18 13:00,2014,138,13,5,18,0,0.945386678,0.639954059,29.22295134,340.1085687,10.61666667,339.6868151,80.4,0.591722965,0
2014-05-18 14:00,2014,138,14,5,18,0,0.829031395,0.974475499,22.10080899,300.920151,10.345,339.3565651,82.25,0.742424783,0.252
2014-05-18 15:00,2014,138,15,5,18,0,0.68358729,1.265363708,12.79533411,242.2650392,10.63166667,342.2392965,80.66666667,0.630685991,0
2014-05-18 16:00,2014,138,16,5,18,0,0.523598776,1.468985454,2.371574733,130.8593586,8.663333333,351.7022321,90.01666667,0.565635651,0.504
2014-05-18 17:00,2014,138,17,5,18,0,0.34906585,1.68715161,0.973303276,70.27962472,8.318333333,350.0782198,92.31666667,0.445835543,0.756
2014-05-18 18:00,2014,138,18,5,18,0,0.189077336,1.876228946,0.47193795,36.25624338,7.623333333,345.903441,94.43333333,0.323124404,0.252
2014-05-18 19:00,2014,138,19,5,18,0,0.043633231,2.065306282,0.119179647,8.528020353,7.1825,343.0762613,95.21666667,0.300507935,0
2014-05-18 20:00,2014,138,20,5,18,0,-0.101810873,2.283472438,0,0,6.727666667,319.9301396,96.51666667,0.30028401,0.252
2014-05-18 21:00,2014,138,21,5,18,0,-0.203621746,2.487094184,0,0,5.894166667,316.1360116,95.76666667,0.30028401,0
2014-05-18 22:00,2014,138,22,5,18,0,-0.305432619,2.748893572,0,0,5.531333333,314.4949645,97.05,0.30028401,0
2014-05-18 23:00,2014,138,23,5,18,0,-0.305432619,3.01069296,0,0,5.723333333,315.3625571,97.35,0.30028401,0
2014-05-19 0:00,2014,139,0,5,19,0,-0.305432619,3.272492347,0,0,5.9585,316.4276517,97.53333333,0.30028401,0
2014-05-19 1:00,2014,139,1,5,19,0,-0.305432619,3.519747325,0,0,5.893666667,316.1337458,97.16666667,0.30028401,0
2014-05-19 2:00,2014,139,2,5,19,0,-0.218166156,3.752457892,0,0,5.542833333,314.5468792,97.18333333,0.302187376,0
2014-05-19 3:00,2014,139,3,5,19,0,-0.101810873,3.970624048,0,0,5.219333333,313.0889461,97.38333333,0.30028401,0
2014-05-19 4:00,2014,139,4,5,19,0,0.01454441,4.188790205,2.178847633,14.4109657,5.200333333,307.0692601,97,0.30028401,0
2014-05-19 5:00,2014,139,5,5,19,0,0.174532925,4.392411951,3.18403749,65.96794118,6.185833333,318.6218708,96.71666667,0.30028401,0
2014-05-19 6:00,2014,139,6,5,19,0,0.33452144,4.581489286,2.906729541,108.5460705,7.678333333,329.3121384,91.01666667,0.303418966,0
2014-05-19 7:00,2014,139,7,5,19,0,0.494509955,4.770566622,3.363547364,148.699066,8.578333333,335.2870173,87.83333333,0.35794481,0
2014-05-19 8:00,2014,139,8,5,19,0,0.66904288,5.003277189,12.58836931,237.7961107,9.705,336.2119133,81.33333333,0.487933525,0
2014-05-19 9:00,2014,139,9,5,19,0,0.799942574,5.265076577,7.029598021,244.7896766,9.785,337.8864261,76.86666667,0.743880299,0
2014-05-19 10:00,2014,139,10,5,19,0,0.945386678,5.614142427,567.5849857,194.7521663,11.97833333,319.3034625,67.90666667,1.083015372,0
2014-05-19 11:00,2014,139,11,5,19,0,1.00356432,6.021385919,634.5388283,188.1621851,13.705,325.9635796,60.97333333,1.241106729,0
2014-05-19 12:00,2014,139,12,5,19,0,1.00356432,0.203621746,706.2210243,161.1892157,14.80333333,330.3908491,60.81333333,1.197329307,0
2014-05-19 13:00,2014,139,13,5,19,0,0.945386678,0.639954059,489.3111635,236.4387245,15.41333333,340.0355441,59.05,0.887528466,0
2014-05-19 14:00,2014,139,14,5,19,0,0.829031395,0.974475499,617.9431136,137.8221664,15.995,335.3874094,56.21666667,0.905330538,0
2014-05-19 15:00,2014,139,15,5,19,0,0.68358729,1.265363708,208.4072701,261.7954392,15.11833333,344.5073363,57.06166667,0.976986678,0
2014-05-19 16:00,2014,139,16,5,19,0,0.523598776,1.468985454,189.4981404,195.8595236,15.32,344.6125972,57.54666667,0.60594223,0
2014-05-19 17:00,2014,139,17,5,19,0,0.34906585,1.68715161,169.545324,119.8732573,15.235,339.5958431,54.93833333,0.750374136,0
2014-05-19 18:00,2014,139,18,5,19,0,0.189077336,1.876228946,1.77474742,63.89272991,12.82333333,355.0434227,68.21666667,0.455912188,0
2014-05-19 19:00,2014,139,19,5,19,0,0.043633231,2.065306282,0.060934301,6.318777699,10.30333333,361.7640898,85.38333333,0.311480282,0
2014-05-19 20:00,2014,139,20,5,19,0,-0.087266463,2.283472438,0,0,8.341666667,315.9554356,90.03333333,0.30028401,0
2014-05-19 21:00,2014,139,21,5,19,0,-0.203621746,2.501638595,0,0,5.926666667,305.251474,94.71666667,0.30028401,0
2014-05-19 22:00,2014,139,22,5,19,0,-0.290888209,2.748893572,0,0,4.850833333,300.5716757,96.78333333,0.302299339,0
2014-05-19 23:00,2014,139,23,5,19,0,-0.305432619,3.01069296,0,0,4.0365,297.0653241,97.11666667,0.305994108,0
2014-05-20 0:00,2014,140,0,5,20,0,-0.305432619,3.272492347,0,0,3.7025,295.6360968,97.5,0.300395972,0
2014-05-20 1:00,2014,140,1,5,20,0,-0.305432619,3.519747325,0,0,3.483666667,294.7024824,97.65,0.306441959,0
2014-05-20 2:00,2014,140,2,5,20,0,-0.203621746,3.752457892,0,0,3.994166667,296.8838884,97.9,0.300507935,0
2014-05-20 3:00,2014,140,3,5,20,0,-0.101810873,3.970624048,0,0,3.501,294.7763513,97.76666667,0.300395972,0
2014-05-20 4:00,2014,140,4,5,20,0,0.029088821,4.174245794,4.665389896,15.8188661,3.383833333,292.6232781,97.76666667,0.308569251,0
2014-05-20 5:00,2014,140,5,5,20,0,0.174532925,4.392411951,0.524657973,36.94654203,4.644833333,326.7338391,98.06666667,0.300395972,0
2014-05-20 6:00,2014,140,6,5,20,0,0.34906585,4.566944876,29.79988586,152.2781195,7.272833333,317.625339,93.45,0.395004469,0
2014-05-20 7:00,2014,140,7,5,20,0,0.494509955,4.770566622,284.0551097,143.0268957,11.56333333,322.2960532,74.21666667,0.59810484,0
2014-05-20 8:00,2014,140,8,5,20,0,0.66904288,5.003277189,15.82272451,246.9624808,11.89833333,345.8592665,70.88166667,0.484910532,0
2014-05-20 9:00,2014,140,9,5,20,0,0.814486984,5.265076577,586.1878576,144.5069477,14.57833333,329.7064854,60.71833333,0.850916657,0
2014-05-20 10:00,2014,140,10,5,20,0,0.945386678,5.614142427,728.7842253,143.4940681,15.995,332.5171901,56.17166667,1.05121796,0
2014-05-20 11:00,2014,140,11,5,20,0,1.00356432,6.021385919,797.8822683,157.6653584,17.87333333,340.5528279,52.86166667,0.931417851,0
2014-05-20 12:00,2014,140,12,5,20,0,1.00356432,0.203621746,726.6165317,156.0384017,18.755,349.4295144,49.99,0.922684759,0
2014-05-20 13:00,2014,140,13,5,20,0,0.959931089,0.639954059,714.7385995,144.9852405,19.68,351.7150467,45.88166667,0.942838049,0
2014-05-20 14:00,2014,140,14,5,20,0,0.829031395,0.989019909,621.5912794,137.6841233,20.23666667,352.2751058,39.60666667,1.081783782,0
2014-05-20 15:00,2014,140,15,5,20,0,0.68358729,1.265363708,519.3455335,121.2902851,20.31833333,353.4758932,39.58333333,0.928170932,0
2014-05-20 16:00,2014,140,16,5,20,0,0.523598776,1.468985454,293.6772296,148.1370424,19.72333333,356.1590746,39.15833333,0.918206251,0
2014-05-20 17:00,2014,140,17,5,20,0,0.34906585,1.68715161,133.319458,138.0617047,19.16833333,357.8342042,38.45166667,0.860321525,0
2014-05-20 18:00,2014,140,18,5,20,0,0.189077336,1.876228946,2.069348,66.86484933,15.995,363.4254228,45.19333333,1.11425297,0
2014-05-20 19:00,2014,140,19,5,20,0,0.043633231,2.065306282,0.071680074,7.051050593,13.17,366.7990094,53.57833333,0.942726086,0
2014-05-20 20:00,2014,140,20,5,20,0,-0.087266463,2.283472438,0,0,10.99333333,328.9770643,62.44,0.572241452,0
2014-05-20 21:00,2014,140,21,5,20,0,-0.203621746,2.501638595,0,0,9.733333333,323.1805237,69.63833333,0.352682562,0
2014-05-20 22:00,2014,140,22,5,20,0,-0.290888209,2.748893572,0,0,8.153333333,316.0204962,79.6,0.33241731,0
2014-05-20 23:00,2014,140,23,5,20,0,-0.305432619,3.01069296,0,0,6.514833333,308.7217117,85.61666667,0.327938801,0
2014-05-21 0:00,2014,141,0,5,21,0,-0.305432619,3.272492347,0,0,4.368666667,299.3536364,93.28333333,0.359736213,0
2014-05-21 1:00,2014,141,1,5,21,0,-0.305432619,3.505202914,0,0,3.2865,294.7116336,95.55,0.301851488,0
2014-05-21 2:00,2014,141,2,5,21,0,-0.203621746,3.752457892,0,0,2.845833333,292.8369262,96.55,0.303083078,0
2014-05-21 3:00,2014,141,3,5,21,0,-0.101810873,3.970624048,0,0,2.937666667,293.2268686,96.88333333,0.305098407,0
2014-05-21 4:00,2014,141,4,5,21,0,0.029088821,4.174245794,4.426832489,16.68514618,3.689666667,294.6175519,96.1,0.313271685,0
2014-05-21 5:00,2014,141,5,5,21,0,0.174532925,4.37786754,4.333713244,71.04424942,6.105166667,317.1464057,96.93333333,0.30028401,0
